Mach,CD Power-Off
16.98,0.329513072
16.99,0.329502281
17,0.329491513
17.01,0.32948076
17.02,0.329470022
17.03,0.329459299
17.04,0.32944859
17.05,0.329437897
17.06,0.329427217
17.07,0.329416562
17.08,0.329405912
17.09,0.329395286
17.1,0.329384673
17.11,0.329374078
17.12,0.329363495
17.13,0.329352926
17.14,0.329342382
17.15,0.329331843
17.16,0.329321326
17.17,0.329310826
17.18,0.329300329
17.19,0.329289856
17.2,0.329277812
17.21,0.329266846
17.22,0.329255904
17.23,0.329244965
17.24,0.329234049
17.25,0.329223138
17.26,0.329212248
17.27,0.329201373
17.28,0.329190511
17.29,0.329179663
17.3,0.329168828
17.31,0.329158017
17.32,0.329147209
17.33,0.329136425
17.34,0.329125654
17.35,0.329114886
17.36,0.329104141
17.37,0.32909341
17.38,0.329082691
17.39,0.329071996
17.4,0.329061304
17.41,0.329050625
17.42,0.32903997
17.43,0.329029327
17.44,0.329018697
17.45,0.329008079
17.46,0.328997477
17.47,0.328986887
17.48,0.328976309
17.49,0.328965745
17.5,0.328955203
17.51,0.328944673
17.52,0.328934148
17.53,0.328923645
17.54,0.328913153
17.55,0.328902677
17.56,0.328892211
17.57,0.32888177
17.58,0.328871331
17.59,0.328860914
17.6,0.328850501
17.61,0.328840108
17.62,0.32882973
17.63,0.328819364
17.64,0.32880901
17.65,0.32879867
17.66,0.328788341
17.67,0.328778025
17.68,0.328767732
17.69,0.32875744
17.7,0.328747171
17.71,0.328736915
17.72,0.328726672
17.73,0.328716431
17.74,0.328706213
17.75,0.328696015
17.76,0.32868582
17.77,0.328675638
17.78,0.328665478
17.79,0.32865533
17.8,0.328645185
17.81,0.328635061
17.82,0.328624951
17.83,0.328614851
17.84,0.328604765
17.85,0.32859469
17.86,0.328584638
17.87,0.328574586
17.88,0.328564548
17.89,0.328554531
17.9,0.328544527
17.91,0.328534534
17.92,0.328524543
17.93,0.328514585
17.94,0.328504627
17.95,0.328494681
17.96,0.32848475
17.97,0.328474828
17.98,0.328464928
17.99,0.328455031
18,0.328445155
18.01,0.328435289
18.02,0.328425437
18.03,0.328415595
18.04,0.328405767
18.05,0.328395949
18.06,0.328386144
18.07,0.32837636
18.08,0.328366576
18.09,0.328356815
18.1,0.328347064
18.11,0.328337317
18.12,0.328327591
18.13,0.328317877
18.14,0.328308173
18.15,0.32829848
18.16,0.328288799
18.17,0.328279139
18.18,0.328269481
18.19,0.328259845
18.2,0.32825021
18.21,0.328240596
18.22,0.328230993
18.23,0.328221402
18.24,0.328211823
18.25,0.328202253
18.26,0.328192695
18.27,0.328183148
18.28,0.328173624
18.29,0.3281641
18.3,0.328154587
18.31,0.328145095
18.32,0.328135614
18.33,0.328126133
18.34,0.328116675
18.35,0.328107229
18.36,0.328097791
18.37,0.328088376
18.38,0.328078962
18.39,0.328069558
18.4,0.328060175
18.41,0.328050793
18.42,0.328041432
18.43,0.328032072
18.44,0.328022733
18.45,0.328013405
18.46,0.328004088
18.47,0.327994781
18.48,0.327985485
18.49,0.3279762
18.5,0.327966925
18.51,0.327957672
18.52,0.327948418
18.53,0.327939187
18.54,0.327929964
18.55,0.327920745
18.56,0.327911544
18.57,0.327902355
18.58,0.327893175
18.59,0.327884007
18.6,0.327874848
18.61,0.327865701
18.62,0.327856574
18.63,0.327847448
18.64,0.327838342
18.65,0.327829237
18.66,0.327820151
18.67,0.327811077
18.68,0.327802003
18.69,0.327792948
18.7,0.327783906
18.71,0.327774871
18.72,0.327765849
18.73,0.327756848
18.74,0.327747845
18.75,0.327738853
18.76,0.327729881
18.77,0.32772091
18.78,0.327711958
18.79,0.327703017
18.8,0.327694087
18.81,0.327685157
18.82,0.327676246
18.83,0.327667346
18.84,0.327658466
18.85,0.327649586
18.86,0.327640716
18.87,0.327631865
18.88,0.327623016
18.89,0.327614177
18.9,0.327605356
18.91,0.327596545
18.92,0.327587736
18.93,0.327578946
18.94,0.327570167
18.95,0.327561396
18.96,0.327552636
18.97,0.327543886
18.98,0.327535155
18.99,0.327526425
19,0.327517705
19.01,0.327509003
19.02,0.327500303
19.03,0.327491621
19.04,0.32748295
19.05,0.327474279
19.06,0.327465626
19.07,0.327456984
19.08,0.327448352
19.09,0.327439729
19.1,0.327431115
19.11,0.327422511
19.12,0.327413927
19.13,0.327405344
19.14,0.327396769
19.15,0.327388213
19.16,0.327379669
19.17,0.327371122
19.18,0.327362596
19.19,0.327354078
19.2,0.327345571
19.21,0.327337073
19.22,0.327328585
19.23,0.327320106
19.24,0.327311637
19.25,0.327303177
19.26,0.327294725
19.27,0.327286294
19.28,0.327277862
19.29,0.327269449
19.3,0.327261037
19.31,0.327252643
19.32,0.327244258
19.33,0.327235884
19.34,0.327227517
19.35,0.32721915
19.36,0.327210803
19.37,0.327202475
19.38,0.327194145
19.39,0.327185825
19.4,0.327177514
19.41,0.327169224
19.42,0.327160931
19.43,0.327152658
19.44,0.327144384
19.45,0.327136128
19.46,0.327127882
19.47,0.327119647
19.48,0.327111409
19.49,0.32710319
19.5,0.327094979
19.51,0.327086779
19.52,0.327078598
19.53,0.327070415
19.54,0.327062241
19.55,0.327054077
19.56,0.327045931
19.57,0.327037784
19.58,0.327029656
19.59,0.327021527
19.6,0.327013417
19.61,0.327005315
19.62,0.326997223
19.63,0.326989139
19.64,0.326981064
19.65,0.326972999
19.66,0.326964941
19.67,0.326956893
19.68,0.326948852
19.69,0.326940822
19.7,0.32693281
19.71,0.326924796
19.72,0.326916792
19.73,0.326908806
19.74,0.326900828
19.75,0.32689285
19.76,0.326884889
19.77,0.326876937
19.78,0.326868995
19.79,0.32686106
19.8,0.326853135
19.81,0.326845218
19.82,0.32683731
19.83,0.326829409
19.84,0.326821517
19.85,0.326813645
19.86,0.32680577
19.87,0.326797905
19.88,0.326790058
19.89,0.326782208
19.9,0.326774377
19.91,0.326766555
19.92,0.326758742
19.93,0.326750937
19.94,0.32674313
19.95,0.326735341
19.96,0.32672756
19.97,0.32671979
19.98,0.326712035
19.99,0.326704281
20,0.326696534
20.01,0.326688795
20.02,0.326681075
20.03,0.326673352
20.04,0.326665648
20.05,0.326657944
20.06,0.326650256
20.07,0.326642577
20.08,0.326634896
20.09,0.326627233
20.1,0.326619579
20.11,0.326611933
20.12,0.326604295
20.13,0.326596665
20.14,0.326589043
20.15,0.326581428
20.16,0.326573823
20.17,0.326566235
20.18,0.326558645
20.19,0.326551064
20.2,0.326543501
20.21,0.326535935
20.22,0.326528387
20.23,0.326520838
20.24,0.326513308
20.25,0.326505783
20.26,0.326498268
20.27,0.32649075
20.28,0.326483251
20.29,0.326475758
20.3,0.326468275
20.31,0.326460799
20.32,0.326453331
20.33,0.326445881
20.34,0.326438429
20.35,0.326430984
20.36,0.326423558
20.37,0.326416129
20.38,0.326408717
20.39,0.326401305
20.4,0.32639391
20.41,0.326386512
20.42,0.326379132
20.43,0.32637176
20.44,0.326364395
20.45,0.326357039
20.46,0.32634968
20.47,0.326342349
20.48,0.326335015
20.49,0.326327689
20.5,0.32632037
20.51,0.32631306
20.52,0.326305757
20.53,0.326298472
20.54,0.326291184
20.55,0.326283905
20.56,0.326276641
20.57,0.326269376
20.58,0.326262129
20.59,0.326254889
20.6,0.326247647
20.61,0.326240421
20.62,0.326233204
20.63,0.326225996
20.64,0.326218793
20.65,0.326211598
20.66,0.326204411
20.67,0.326197231
20.68,0.326190058
20.69,0.326182894
20.7,0.326175736
20.71,0.326168596
20.72,0.326161453
20.73,0.326154317
20.74,0.3261472
20.75,0.326140078
20.76,0.326132976
20.77,0.326125869
20.78,0.326118781
20.79,0.326111699
20.8,0.326104616
20.81,0.326097549
20.82,0.32609049
20.83,0.326083437
20.84,0.326076391
20.85,0.326069354
20.86,0.326062323
20.87,0.3260553
20.88,0.326048285
20.89,0.326041276
20.9,0.326034284
20.91,0.326027289
20.92,0.326020302
20.93,0.326013332
20.94,0.32600636
20.95,0.325999403
20.96,0.325992444
20.97,0.325985503
20.98,0.325978558
20.99,0.32597163
21,0.325964711
21.01,0.325957797
21.02,0.325950891
21.03,0.325943991
21.04,0.3259371
21.05,0.325930215
21.06,0.325923337
21.07,0.325916465
21.08,0.325909601
21.09,0.325902744
21.1,0.325895893
21.11,0.32588906
21.12,0.325882224
21.13,0.325875395
21.14,0.325868582
21.15,0.325861766
21.16,0.325854969
21.17,0.325848166
21.18,0.325841382
21.19,0.325834603
21.2,0.325827822
21.21,0.325821058
21.22,0.325814301
21.23,0.32580755
21.24,0.325800806
21.25,0.325794069
21.26,0.325787338
21.27,0.325780616
21.28,0.325773898
21.29,0.325767189
21.3,0.325760486
21.31,0.32575379
21.32,0.32574711
21.33,0.325740427
21.34,0.32573375
21.35,0.32572709
21.36,0.325720428
21.37,0.325713781
21.38,0.325707133
21.39,0.3257005
21.4,0.325693874
21.41,0.325687245
21.42,0.325680631
21.43,0.325674025
21.44,0.325667426
21.45,0.325660832
21.46,0.325654247
21.47,0.325647655
21.48,0.325641082
21.49,0.325634516
21.5,0.325627956
21.51,0.325621412
21.52,0.325614865
21.53,0.325608324
21.54,0.325601789
21.55,0.325595273
21.56,0.325588751
21.57,0.325582236
21.58,0.325575738
21.59,0.325569237
21.6,0.325562751
21.61,0.325556273
21.62,0.32554979
21.63,0.325543325
21.64,0.325536865
21.65,0.325530402
21.66,0.325523955
21.67,0.325517515
21.68,0.325511081
21.69,0.325504653
21.7,0.325498231
21.71,0.325491817
21.72,0.325485408
21.73,0.325479006
21.74,0.325472609
21.75,0.32546622
21.76,0.325459837
21.77,0.325453459
21.78,0.325447099
21.79,0.325440734
21.8,0.325434387
21.81,0.325428034
21.82,0.325421698
21.83,0.325415358
21.84,0.325409025
21.85,0.325402709
21.86,0.325396398
21.87,0.325390092
21.88,0.325383785
21.89,0.325377492
21.9,0.325371205
21.91,0.325364926
21.92,0.325358641
21.93,0.325352373
21.94,0.325346112
21.95,0.325339856
21.96,0.325333607
21.97,0.325327375
21.98,0.325321136
21.99,0.325314905
22,0.325308681
22.01,0.325302461
22.02,0.325296249
22.03,0.325290051
22.04,0.325283851
22.05,0.325277666
22.06,0.325271477
22.07,0.325265304
22.08,0.325259127
22.09,0.325252957
22.1,0.325246802
22.11,0.325240653
22.12,0.325234509
22.13,0.325228363
22.14,0.325222232
22.15,0.325216107
22.16,0.325209978
22.17,0.325203864
22.18,0.325197758
22.19,0.325191656
22.2,0.325185561
22.21,0.325179471
22.22,0.325173387
22.23,0.325167319
22.24,0.325161248
22.25,0.325155181
22.26,0.325149121
22.27,0.325143067
22.28,0.325137018
22.29,0.325130986
22.3,0.325124948
22.31,0.325118927
22.32,0.325112902
22.33,0.325106893
22.34,0.325100878
22.35,0.32509488
22.36,0.325088878
22.37,0.325082891
22.38,0.325076911
22.39,0.325070925
22.4,0.325064956
22.41,0.325058993
22.42,0.325053025
22.43,0.325047072
22.44,0.325041126
22.45,0.325035184
22.46,0.32502925
22.47,0.32502332
22.48,0.325017397
22.49,0.325011478
22.5,0.325005565
22.51,0.324999669
22.52,0.324993767
22.53,0.324987872
22.54,0.324981982
22.55,0.324976107
22.56,0.324970228
22.57,0.324964355
22.58,0.324958497
22.59,0.324952635
22.6,0.324946778
22.61,0.324940937
22.62,0.324935092
22.63,0.324929263
22.64,0.324923438
22.65,0.324917609
22.66,0.324911795
22.67,0.324905988
22.68,0.324900174
22.69,0.324894378
22.7,0.324888586
22.71,0.324882801
22.72,0.32487702
22.73,0.324871245
22.74,0.324865475
22.75,0.324859712
22.76,0.324853952
22.77,0.324848199
22.78,0.324842451
22.79,0.324836709
22.8,0.324830972
22.81,0.32482524
22.82,0.324819515
22.83,0.324813803
22.84,0.324808087
22.85,0.324802377
22.86,0.324796682
22.87,0.324790982
22.88,0.324785289
22.89,0.32477961
22.9,0.324773927
22.91,0.324768259
22.92,0.324762586
22.93,0.324752577
22.94,0.324746649
22.95,0.324740716
22.96,0.3247348
22.97,0.32472889
22.98,0.324722973
22.99,0.324717073
23,0.324711178
23.01,0.324705288
23.02,0.324699404
23.03,0.324693525
23.04,0.324687653
23.05,0.324681785
23.06,0.324675923
23.07,0.324670066
23.08,0.324664214
23.09,0.324658369
23.1,0.324652529
23.11,0.324646694
23.12,0.324640864
23.13,0.324635049
23.14,0.324629231
23.15,0.324623417
23.16,0.324617618
23.17,0.324611815
23.18,0.324606017
23.19,0.324600236
23.2,0.324594448
23.21,0.324588677
23.22,0.324582901
23.23,0.32457714
23.24,0.324571384
23.25,0.324565624
23.26,0.324559878
23.27,0.324554129
23.28,0.324548394
23.29,0.324542665
23.3,0.324536941
23.31,0.324531212
23.32,0.324525498
23.33,0.32451979
23.34,0.324514087
23.35,0.324508389
23.36,0.324502697
23.37,0.32449701
23.38,0.324491327
23.39,0.32448565
23.4,0.324479978
23.41,0.324474311
23.42,0.324468649
23.43,0.324463003
23.44,0.324457352
23.45,0.324451706
23.46,0.324446065
23.47,0.324440439
23.48,0.324434809
23.49,0.324429183
23.5,0.324423573
23.51,0.324417957
23.52,0.324412347
23.53,0.324406752
23.54,0.324401153
23.55,0.324395567
23.56,0.324389978
23.57,0.324384403
23.58,0.324378832
23.59,0.324373258
23.6,0.324367699
23.61,0.324362143
23.62,0.324356584
23.63,0.32435104
23.64,0.3243455
23.65,0.324339966
23.66,0.324334436
23.67,0.324328902
23.68,0.324323383
23.69,0.324317868
23.7,0.324312358
23.71,0.324306854
23.72,0.324301354
23.73,0.324295869
23.74,0.324290379
23.75,0.324284895
23.76,0.324279414
23.77,0.32427394
23.78,0.32426847
23.79,0.324263004
23.8,0.324257545
23.81,0.324252099
23.82,0.324246649
23.83,0.324241204
23.84,0.324235773
23.85,0.324230337
23.86,0.324224907
23.87,0.32421949
23.88,0.32421408
23.89,0.324208663
23.9,0.324203262
23.91,0.324197856
23.92,0.324192464
23.93,0.324187067
23.94,0.324181684
23.95,0.324176308
23.96,0.324170926
23.97,0.324165558
23.98,0.324160195
23.99,0.324154826
24,0.324149474
24.01,0.324144125
24.02,0.324138782
24.03,0.324133442
24.04,0.324128098
24.05,0.324122779
24.06,0.324117454
24.07,0.324112134
24.08,0.324106819
24.09,0.324101508
24.1,0.324096202
24.11,0.324090902
24.12,0.324085605
24.13,0.324080314
24.14,0.324075028
24.15,0.324069744
24.16,0.324064467
24.17,0.324059204
24.18,0.324053936
24.19,0.324048672
24.2,0.324043413
24.21,0.324038169
24.22,0.32403293
24.23,0.324027684
24.24,0.324022445
24.25,0.324017218
24.26,0.324011987
24.27,0.324006771
24.28,0.324001549
24.29,0.323996341
24.3,0.323991129
24.31,0.323985931
24.32,0.323980727
24.33,0.323975539
24.34,0.323970354
24.35,0.323965164
24.36,0.323959988
24.37,0.323954819
24.38,0.323949653
24.39,0.32394449
24.4,0.323939334
24.41,0.323934172
24.42,0.323929023
24.43,0.32392388
24.44,0.323918741
24.45,0.323913607
24.46,0.323908477
24.47,0.323903351
24.48,0.323898231
24.49,0.323893113
24.5,0.323888002
24.51,0.323882894
24.52,0.323877791
24.53,0.323872692
24.54,0.323867609
24.55,0.32386252
24.56,0.323857434
24.57,0.323852364
24.58,0.323847287
24.59,0.323842215
24.6,0.323837147
24.61,0.323832095
24.62,0.323827036
24.63,0.323821981
24.64,0.323816942
24.65,0.323811897
24.66,0.323806865
24.67,0.323801828
24.68,0.323796806
24.69,0.323791778
24.7,0.323786764
24.71,0.323781745
24.72,0.323776741
24.73,0.323771739
24.74,0.323766734
24.75,0.323761742
24.76,0.323756755
24.77,0.323751761
24.78,0.323746783
24.79,0.323741808
24.8,0.323736838
24.81,0.323731862
24.82,0.3237269
24.83,0.323721943
24.84,0.32371699
24.85,0.323712041
24.86,0.323707097
24.87,0.323702156
24.88,0.32369722
24.89,0.323692279
24.9,0.323687361
24.91,0.323682438
24.92,0.323677519
24.93,0.323672605
24.94,0.323667694
24.95,0.323662787
24.96,0.323657885
24.97,0.323652988
24.98,0.323648104
24.99,0.323643215
25,0.323638329
0.01,0.559660835
0.02,0.598135148
0.03,0.602277228
0.04,0.600505213
0.05,0.597303217
0.06,0.593818334
0.07,0.590405135
0.08,0.587176295
0.09,0.5841601
0.1,0.581353677
0.11,0.578742965
0.12,0.576310625
0.13,0.574039337
0.14,0.57191289
0.15,0.569916784
0.16,0.568038069
0.17,0.566265406
0.18,0.564588826
0.19,0.562999515
0.2,0.561489764
0.21,0.56005277
0.22,0.558682466
0.23,0.557373524
0.24,0.556121143
0.25,0.554921071
0.26,0.554060151
0.27,0.553244251
0.28,0.552470349
0.29,0.551735565
0.3,0.551037367
0.31,0.550373508
0.32,0.549741788
0.33,0.549859666
0.34,0.550094191
0.35,0.550328849
0.36,0.550563587
0.37,0.550798458
0.38,0.551033443
0.39,0.551268542
0.4,0.551503755
0.41,0.551739081
0.42,0.551974502
0.43,0.552210071
0.44,0.552445716
0.45,0.552681508
0.46,0.552917394
0.47,0.55315339
0.48,0.553389479
0.49,0.553625696
0.5,0.553862022
0.51,0.554098475
0.52,0.554335001
0.53,0.554571653
0.54,0.554808413
0.55,0.555045262
0.56,0.555282255
0.57,0.555519318
0.58,0.555756523
0.59,0.555993817
0.6,0.556231198
0.61,0.556994644
0.62,0.557739318
0.63,0.558484097
0.64,0.559228962
0.65,0.559973966
0.66,0.560719038
0.67,0.561464231
0.68,0.562209544
0.69,0.562954924
0.7,0.563700423
0.71,0.564446006
0.72,0.565191725
0.73,0.56593751
0.74,0.566683413
0.75,0.567429416
0.76,0.568175519
0.77,0.568921704
0.78,0.569668022
0.79,0.570414404
0.8,0.571160902
0.81,0.571907481
0.82,0.572654192
0.83,0.573400983
0.84,0.574147853
0.85,0.574894855
0.86,0.575641918
0.87,0.576389094
0.88,0.577136349
0.89,0.577883734
0.9,0.578631179
0.91,0.58413735
0.92,0.596709034
0.93,0.615052528
0.94,0.633868698
0.95,0.652684869
0.96,0.671501039
0.97,0.690317209
0.98,0.70913338
0.99,0.72794955
1,0.74676572
1.01,0.765581891
1.02,0.784398061
1.03,0.803214232
1.04,0.822030402
1.05,0.840846572
1.06,0.841101483
1.07,0.841318546
1.08,0.841552908
1.09,0.841398116
1.1,0.841535214
1.11,0.84190389
1.12,0.842477571
1.13,0.843238443
1.14,0.84417374
1.15,0.84527361
1.16,0.846287017
1.17,0.847443376
1.18,0.848746717
1.19,0.849768408
1.2,0.849824298
1.21,0.850030196
1.22,0.850383521
1.23,0.850882024
1.24,0.851523731
1.25,0.852306885
1.26,0.853230016
1.27,0.854291746
1.28,0.855490944
1.29,0.85682656
1.3,0.858297727
1.31,0.859903577
1.32,0.861643451
1.33,0.863516739
1.34,0.865522915
1.35,0.867661474
1.36,0.869932099
1.37,0.872334388
1.38,0.874868106
1.39,0.877533016
1.4,0.880328948
1.41,0.883255775
1.42,0.882624546
1.43,0.879371265
1.44,0.876142745
1.45,0.872946677
1.46,0.869792969
1.47,0.866680304
1.48,0.863607438
1.49,0.860573163
1.5,0.857576318
1.51,0.85461574
1.52,0.851690418
1.53,0.848799237
1.54,0.845941222
1.55,0.84311544
1.56,0.840320922
1.57,0.837556784
1.58,0.834822167
1.59,0.832116222
1.6,0.82943816
1.61,0.826787223
1.62,0.824162643
1.63,0.821563757
1.64,0.818989821
1.65,0.816440197
1.66,0.813914235
1.67,0.811411324
1.68,0.808930918
1.69,0.806472356
1.7,0.804035188
1.71,0.801618831
1.72,0.79922276
1.73,0.796846495
1.74,0.794489573
1.75,0.792151557
1.76,0.789831962
1.77,0.787530397
1.78,0.785246422
1.79,0.782979645
1.8,0.780729716
1.81,0.778496233
1.82,0.776278852
1.83,0.774077184
1.84,0.77189099
1.85,0.769719875
1.86,0.767563534
1.87,0.765421671
1.88,0.763294031
1.89,0.761180254
1.9,0.759080134
1.91,0.756993399
1.92,0.754919783
1.93,0.75285902
1.94,0.750810883
1.95,0.748775156
1.96,0.746751577
1.97,0.744739932
1.98,0.742740041
1.99,0.740751682
2,0.738774641
2.01,0.736990341
2.02,0.735210531
2.03,0.733443835
2.04,0.731690051
2.05,0.729948973
2.06,0.728220422
2.07,0.726504159
2.08,0.724800039
2.09,0.723107848
2.1,0.721427449
2.11,0.719758666
2.12,0.718101275
2.13,0.716455143
2.14,0.714820134
2.15,0.713196062
2.16,0.711582818
2.17,0.709980183
2.18,0.708388046
2.19,0.706806262
2.2,0.705234699
2.21,0.703673219
2.22,0.702121694
2.23,0.700579966
2.24,0.699047911
2.25,0.6975254
2.26,0.696012355
2.27,0.694508607
2.28,0.69301403
2.29,0.69152852
2.3,0.69005198
2.31,0.688584258
2.32,0.687125262
2.33,0.685674906
2.34,0.684232996
2.35,0.682799519
2.36,0.681374319
2.37,0.6799573
2.38,0.678548344
2.39,0.677147366
2.4,0.675754274
2.41,0.674368924
2.42,0.672991275
2.43,0.671621175
2.44,0.670258558
2.45,0.668903315
2.46,0.667555319
2.47,0.666214529
2.48,0.664880849
2.49,0.663554137
2.5,0.662234349
2.51,0.660921358
2.52,0.659615075
2.53,0.658315428
2.54,0.657022308
2.55,0.655735652
2.56,0.654455345
2.57,0.653181308
2.58,0.651913415
2.59,0.650651642
2.6,0.649395855
2.61,0.648145996
2.62,0.646901993
2.63,0.645663665
2.64,0.644431047
2.65,0.643203966
2.66,0.641982388
2.67,0.640766172
2.68,0.639555303
2.69,0.638349648
2.7,0.637149121
2.71,0.635953661
2.72,0.634763164
2.73,0.633577574
2.74,0.632396753
2.75,0.631220678
2.76,0.63004924
2.77,0.628882338
2.78,0.62771992
2.79,0.62656188
2.8,0.625408128
2.81,0.624258618
2.82,0.623113226
2.83,0.621971895
2.84,0.620834523
2.85,0.619701015
2.86,0.618571343
2.87,0.617445383
2.88,0.61632306
2.89,0.615204293
2.9,0.614088991
2.91,0.612977066
2.92,0.611868479
2.93,0.610763083
2.94,0.60966086
2.95,0.608561668
2.96,0.60746547
2.97,0.606372147
2.98,0.605281646
2.99,0.60419387
3,0.603108711
3.01,0.602154477
3.02,0.601301704
3.03,0.60045091
3.04,0.599602045
3.05,0.598755154
3.06,0.597910209
3.07,0.597067248
3.08,0.596226249
3.09,0.595387194
3.1,0.594550096
3.11,0.593714972
3.12,0.592881809
3.13,0.592064774
3.14,0.591253974
3.15,0.590445092
3.16,0.589638189
3.17,0.588833253
3.18,0.588030235
3.19,0.587229208
3.2,0.586430113
3.21,0.585632952
3.22,0.584837773
3.23,0.584044524
3.24,0.583253227
3.25,0.582463908
3.26,0.581676502
3.27,0.580891028
3.28,0.580107534
3.29,0.57932593
3.3,0.578546311
3.31,0.577768614
3.32,0.576992839
3.33,0.576219
3.34,0.575447089
3.35,0.574677117
3.36,0.573909061
3.37,0.57314292
3.38,0.572378719
3.39,0.571616403
3.4,0.570856014
3.41,0.570097535
3.42,0.569340974
3.43,0.568586325
3.44,0.567833549
3.45,0.567082691
3.46,0.566333726
3.47,0.565586657
3.48,0.564841456
3.49,0.564098134
3.5,0.56335672
3.51,0.562617159
3.52,0.561879496
3.53,0.561143688
3.54,0.560409731
3.55,0.559677649
3.56,0.558947421
3.57,0.558219044
3.58,0.55749252
3.59,0.556787088
3.6,0.556095748
3.61,0.55540627
3.62,0.554718603
3.63,0.554032788
3.64,0.553348763
3.65,0.552666586
3.66,0.551986196
3.67,0.551307618
3.68,0.550630855
3.69,0.549955883
3.7,0.549282708
3.71,0.548611296
3.72,0.547941702
3.73,0.547273871
3.74,0.546607789
3.75,0.545943488
3.76,0.545280961
3.77,0.544620178
3.78,0.543961154
3.79,0.543303871
3.8,0.542648321
3.81,0.541994509
3.82,0.541342427
3.83,0.540692082
3.84,0.540043428
3.85,0.539396481
3.86,0.538751287
3.87,0.538107754
3.88,0.537465922
3.89,0.536825802
3.9,0.536187329
3.91,0.535550556
3.92,0.534915452
3.93,0.534282017
3.94,0.533650224
3.95,0.533020099
3.96,0.532391616
3.97,0.531764785
3.98,0.531139582
3.99,0.53051601
4,0.529894046
4.01,0.529303179
4.02,0.528713905
4.03,0.528126221
4.04,0.527540098
4.05,0.526955564
4.06,0.526372601
4.07,0.525791203
4.08,0.525211363
4.09,0.524633062
4.1,0.524056327
4.11,0.523481127
4.12,0.52290746
4.13,0.522335338
4.14,0.521764723
4.15,0.521195632
4.16,0.520628045
4.17,0.520061985
4.18,0.519497415
4.19,0.518934343
4.2,0.518372751
4.21,0.517812649
4.22,0.517254032
4.23,0.516696884
4.24,0.516141197
4.25,0.515586976
4.26,0.51503421
4.27,0.514482891
4.28,0.513932999
4.29,0.513384572
4.3,0.512837554
4.31,0.512291963
4.32,0.511747794
4.33,0.511205026
4.34,0.510663684
4.35,0.510123738
4.36,0.509585179
4.37,0.509048008
4.38,0.508512223
4.39,0.507977802
4.4,0.507444763
4.41,0.506913089
4.42,0.506382763
4.43,0.505853779
4.44,0.505326169
4.45,0.504799879
4.46,0.504274922
4.47,0.503751304
4.48,0.503228991
4.49,0.502708012
4.5,0.502188319
4.51,0.501669937
4.52,0.501152856
4.53,0.500637059
4.54,0.500122548
4.55,0.499609313
4.56,0.499097354
4.57,0.498586654
4.58,0.498077216
4.59,0.497569025
4.6,0.497062088
4.61,0.496556395
4.62,0.496051927
4.63,0.495548681
4.64,0.495046684
4.65,0.494545878
4.66,0.49404629
4.67,0.493547901
4.68,0.49305072
4.69,0.492554719
4.7,0.492059918
4.71,0.491566278
4.72,0.491073816
4.73,0.490582519
4.74,0.490092397
4.75,0.489603411
4.76,0.48911558
4.77,0.488628894
4.78,0.488143342
4.79,0.487658911
4.8,0.48717561
4.81,0.486693436
4.82,0.48621235
4.83,0.485732389
4.84,0.485262213
4.85,0.484787551
4.86,0.484314031
4.87,0.48384163
4.88,0.483370325
4.89,0.482900137
4.9,0.482431037
4.91,0.481963034
4.92,0.481496112
4.93,0.48103028
4.94,0.480565513
4.95,0.480101807
4.96,0.479639181
4.97,0.479177601
4.98,0.478717075
4.99,0.478257586
5,0.477799138
5.01,0.477443799
5.02,0.477014925
5.03,0.47658756
5.04,0.476161722
5.05,0.475737369
5.06,0.475314527
5.07,0.474893181
5.08,0.474473296
5.09,0.474054897
5.1,0.473637939
5.11,0.473222439
5.12,0.472808371
5.13,0.47239572
5.14,0.471984504
5.15,0.471574693
5.16,0.471166287
5.17,0.470759267
5.18,0.470353619
5.19,0.469949357
5.2,0.469546452
5.21,0.469144903
5.22,0.46874469
5.23,0.468345811
5.24,0.467948259
5.25,0.467552031
5.26,0.467157099
5.27,0.466763483
5.28,0.466371132
5.29,0.465980079
5.3,0.465590293
5.31,0.465201765
5.32,0.464814506
5.33,0.464428478
5.34,0.464043683
5.35,0.463660118
5.36,0.463277774
5.37,0.462896644
5.38,0.462516708
5.39,0.462137971
5.4,0.461760413
5.41,0.46138403
5.42,0.46100881
5.43,0.460634768
5.44,0.460261865
5.45,0.459890093
5.46,0.459519462
5.47,0.459149959
5.48,0.458781573
5.49,0.4584143
5.5,0.458048115
5.51,0.45768304
5.52,0.457319038
5.53,0.456956118
5.54,0.456594252
5.55,0.456233464
5.56,0.455873717
5.57,0.455515023
5.58,0.455157343
5.59,0.454800711
5.6,0.454445101
5.61,0.454090496
5.62,0.453736892
5.63,0.453384287
5.64,0.453032689
5.65,0.45268205
5.66,0.452332392
5.67,0.451983695
5.68,0.451635969
5.69,0.451289183
5.7,0.450943339
5.71,0.450598437
5.72,0.450254458
5.73,0.449911413
5.74,0.449601023
5.75,0.449314891
5.76,0.449029646
5.77,0.448745306
5.78,0.448461838
5.79,0.448179253
5.8,0.447897531
5.81,0.447616674
5.82,0.447336679
5.83,0.447057525
5.84,0.446779206
5.85,0.446501709
5.86,0.44622506
5.87,0.445949225
5.88,0.445674195
5.89,0.445399967
5.9,0.445126538
5.91,0.444853898
5.92,0.444582048
5.93,0.444310971
5.94,0.444040653
5.95,0.443771109
5.96,0.443502318
5.97,0.443234282
5.98,0.442966976
