Mach,CD Power-On
17.02,0.328589857
17.03,0.328580124
17.04,0.328570404
17.05,0.328560699
17.06,0.328551005
17.07,0.328541333
17.08,0.328531667
17.09,0.328522021
17.1,0.328512387
17.11,0.328502769
17.12,0.328493162
17.13,0.328483568
17.14,0.328473996
17.15,0.328464428
17.16,0.328454881
17.17,0.328445348
17.18,0.328435817
17.19,0.328426309
17.2,0.328415227
17.21,0.328405222
17.22,0.328395241
17.23,0.328385259
17.24,0.328375299
17.25,0.328365343
17.26,0.328355407
17.27,0.328345483
17.28,0.328335571
17.29,0.328325672
17.3,0.328315784
17.31,0.328305918
17.32,0.328296054
17.33,0.328286212
17.34,0.328276381
17.35,0.328266552
17.36,0.328256745
17.37,0.32824695
17.38,0.328237165
17.39,0.328227403
17.4,0.328217642
17.41,0.328207893
17.42,0.328198166
17.43,0.32818845
17.44,0.328178745
17.45,0.328169051
17.46,0.328159371
17.47,0.328149701
17.48,0.328140042
17.49,0.328130396
17.5,0.32812077
17.51,0.328111154
17.52,0.328101542
17.53,0.328091951
17.54,0.328082369
17.55,0.328072801
17.56,0.328063243
17.57,0.328053707
17.58,0.328044172
17.59,0.328034657
17.6,0.328025145
17.61,0.328015652
17.62,0.328006172
17.63,0.327996703
17.64,0.327987245
17.65,0.327977798
17.66,0.327968361
17.67,0.327958936
17.68,0.327949532
17.69,0.327940128
17.7,0.327930746
17.71,0.327921375
17.72,0.327912016
17.73,0.327902656
17.74,0.327893319
17.75,0.327884
17.76,0.327874683
17.77,0.327865378
17.78,0.327856093
17.79,0.327846819
17.8,0.327837546
17.81,0.327828293
17.82,0.327819052
17.83,0.32780982
17.84,0.327800601
17.85,0.327791391
17.86,0.327782202
17.87,0.327773013
17.88,0.327763835
17.89,0.327754678
17.9,0.327745532
17.91,0.327736396
17.92,0.327727261
17.93,0.327718156
17.94,0.327709052
17.95,0.327699957
17.96,0.327690875
17.97,0.327681802
17.98,0.327672749
17.99,0.327663698
18,0.327654667
18.01,0.327645644
18.02,0.327636634
18.03,0.327627633
18.04,0.327618643
18.05,0.327609664
18.06,0.327600694
18.07,0.327591745
18.08,0.327582795
18.09,0.327573867
18.1,0.327564948
18.11,0.32755603
18.12,0.327547133
18.13,0.327538245
18.14,0.327529368
18.15,0.327520499
18.16,0.327511641
18.17,0.327502804
18.18,0.327493966
18.19,0.327485149
18.2,0.327476332
18.21,0.327467535
18.22,0.327458748
18.23,0.327449971
18.24,0.327441204
18.25,0.327432446
18.26,0.327423698
18.27,0.32741496
18.28,0.327406243
18.29,0.327397526
18.3,0.327388818
18.31,0.32738013
18.32,0.327371452
18.33,0.327362772
18.34,0.327354114
18.35,0.327345467
18.36,0.327336826
18.37,0.327328207
18.38,0.327319589
18.39,0.327310978
18.4,0.327302388
18.41,0.327293798
18.42,0.327285227
18.43,0.327276655
18.44,0.327268104
18.45,0.327259562
18.46,0.327251031
18.47,0.327242507
18.48,0.327233994
18.49,0.32722549
18.5,0.327216996
18.51,0.327208522
18.52,0.327200046
18.53,0.327191592
18.54,0.327183144
18.55,0.327174699
18.56,0.327166272
18.57,0.327157854
18.58,0.327149445
18.59,0.327141046
18.6,0.327132656
18.61,0.327124275
18.62,0.327115914
18.63,0.327107552
18.64,0.32709921
18.65,0.327090867
18.66,0.327082543
18.67,0.327074228
18.68,0.327065913
18.69,0.327057616
18.7,0.32704933
18.71,0.327041051
18.72,0.327032783
18.73,0.327024534
18.74,0.327016283
18.75,0.327008042
18.76,0.326999819
18.77,0.326991596
18.78,0.326983391
18.79,0.326975197
18.8,0.326967011
18.81,0.326958825
18.82,0.326950656
18.83,0.326942497
18.84,0.326934358
18.85,0.326926217
18.86,0.326918085
18.87,0.326909971
18.88,0.326901858
18.89,0.326893753
18.9,0.326885666
18.91,0.326877588
18.92,0.32686951
18.93,0.32686145
18.94,0.3268534
18.95,0.326845357
18.96,0.326837324
18.97,0.326829299
18.98,0.326821293
18.99,0.326813286
19,0.326805288
19.01,0.326797308
19.02,0.326789328
19.03,0.326781365
19.04,0.326773412
19.05,0.326765458
19.06,0.326757521
19.07,0.326749594
19.08,0.326741675
19.09,0.326733765
19.1,0.326725862
19.11,0.326717969
19.12,0.326710094
19.13,0.326702219
19.14,0.326694352
19.15,0.326686502
19.16,0.326678662
19.17,0.326670819
19.18,0.326662996
19.19,0.326655181
19.2,0.326647375
19.21,0.326639577
19.22,0.326631787
19.23,0.326624006
19.24,0.326616233
19.25,0.326608469
19.26,0.326600712
19.27,0.326592974
19.28,0.326585234
19.29,0.326577513
19.3,0.326569791
19.31,0.326562086
19.32,0.32655439
19.33,0.326546703
19.34,0.326539022
19.35,0.32653134
19.36,0.326523677
19.37,0.326516032
19.38,0.326508385
19.39,0.326500746
19.4,0.326493115
19.41,0.326485504
19.42,0.326477889
19.43,0.326470293
19.44,0.326462695
19.45,0.326455115
19.46,0.326447543
19.47,0.32643998
19.48,0.326432414
19.49,0.326424866
19.5,0.326417326
19.51,0.326409795
19.52,0.326402282
19.53,0.326394766
19.54,0.326387258
19.55,0.326379759
19.56,0.326372278
19.57,0.326364793
19.58,0.326357328
19.59,0.32634986
19.6,0.32634241
19.61,0.326334968
19.62,0.326327533
19.63,0.326320107
19.64,0.326312689
19.65,0.326305279
19.66,0.326297875
19.67,0.326290481
19.68,0.326283093
19.69,0.326275714
19.7,0.326268352
19.71,0.326260988
19.72,0.326253632
19.73,0.326246294
19.74,0.326238963
19.75,0.326231631
19.76,0.326224315
19.77,0.326217007
19.78,0.326209708
19.79,0.326202415
19.8,0.326195131
19.81,0.326187854
19.82,0.326180585
19.83,0.326173323
19.84,0.326166068
19.85,0.326158832
19.86,0.326151593
19.87,0.326144362
19.88,0.326137149
19.89,0.326129932
19.9,0.326122733
19.91,0.326115542
19.92,0.326108359
19.93,0.326101183
19.94,0.326094004
19.95,0.326086842
19.96,0.326079688
19.97,0.326072543
19.98,0.326065413
19.99,0.326058282
20,0.326051158
20.01,0.326044041
20.02,0.326036941
20.03,0.326029839
20.04,0.326022754
20.05,0.326015668
20.06,0.326008597
20.07,0.326001535
20.08,0.325994469
20.09,0.325987421
20.1,0.325980381
20.11,0.325973348
20.12,0.325966321
20.13,0.325959303
20.14,0.325952291
20.15,0.325945285
20.16,0.325938289
20.17,0.325931309
20.18,0.325924326
20.19,0.32591735
20.2,0.325910393
20.21,0.32590343
20.22,0.325896486
20.23,0.325889539
20.24,0.32588261
20.25,0.325875686
20.26,0.325868771
20.27,0.325861852
20.28,0.325854951
20.29,0.325848056
20.3,0.325841169
20.31,0.325834289
20.32,0.325827415
20.33,0.325820559
20.34,0.3258137
20.35,0.325806847
20.36,0.325800013
20.37,0.325793174
20.38,0.325786352
20.39,0.325779529
20.4,0.325772721
20.41,0.325765911
20.42,0.325759117
20.43,0.32575233
20.44,0.32574555
20.45,0.325738778
20.46,0.325732002
20.47,0.325725253
20.48,0.325718501
20.49,0.325711755
20.5,0.325705016
20.51,0.325698284
20.52,0.32569156
20.53,0.325684852
20.54,0.325678141
20.55,0.325671437
20.56,0.325664748
20.57,0.325658057
20.58,0.325651383
20.59,0.325644715
20.6,0.325638045
20.61,0.32563139
20.62,0.325624743
20.63,0.325618104
20.64,0.325611469
20.65,0.325604842
20.66,0.325598221
20.67,0.325591608
20.68,0.325585
20.69,0.3255784
20.7,0.325571806
20.71,0.325565228
20.72,0.325558648
20.73,0.325552073
20.74,0.325545516
20.75,0.325538954
20.76,0.325532411
20.77,0.325525862
20.78,0.325519331
20.79,0.325512807
20.8,0.325506279
20.81,0.325499767
20.82,0.325493262
20.83,0.325486762
20.84,0.32548027
20.85,0.325473784
20.86,0.325467305
20.87,0.325460832
20.88,0.325454367
20.89,0.325447907
20.9,0.325441463
20.91,0.325435015
20.92,0.325428575
20.93,0.325422151
20.94,0.325415723
20.95,0.325409311
20.96,0.325402896
20.97,0.325396497
20.98,0.325390094
20.99,0.325383708
21,0.325377329
21.01,0.325370955
21.02,0.325364588
21.03,0.325358227
21.04,0.325351873
21.05,0.325345524
21.06,0.325339183
21.07,0.325332846
21.08,0.325326517
21.09,0.325320194
21.1,0.325313876
21.11,0.325307576
21.12,0.325301271
21.13,0.325294973
21.14,0.325288691
21.15,0.325282404
21.16,0.325276136
21.17,0.325269861
21.18,0.325263604
21.19,0.325257352
21.2,0.325251097
21.21,0.325244859
21.22,0.325238626
21.23,0.325232399
21.24,0.325226178
21.25,0.325219963
21.26,0.325213754
21.27,0.325207552
21.28,0.325201355
21.29,0.325195165
21.3,0.325188981
21.31,0.325182802
21.32,0.32517664
21.33,0.325170474
21.34,0.325164313
21.35,0.325158169
21.36,0.32515202
21.37,0.325145888
21.38,0.325139752
21.39,0.325133632
21.4,0.325127518
21.41,0.3251214
21.42,0.325115296
21.43,0.3251092
21.44,0.32510311
21.45,0.325097024
21.46,0.325090947
21.47,0.325084863
21.48,0.325078795
21.49,0.325072735
21.5,0.32506668
21.51,0.32506064
21.52,0.325054596
21.53,0.325048558
21.54,0.325042526
21.55,0.325036511
21.56,0.32503049
21.57,0.325024475
21.58,0.325018477
21.59,0.325012475
21.6,0.325006486
21.61,0.325000506
21.62,0.32499452
21.63,0.324988551
21.64,0.324982586
21.65,0.324976618
21.66,0.324970665
21.67,0.324964719
21.68,0.324958777
21.69,0.324952842
21.7,0.324946912
21.71,0.324940988
21.72,0.324935069
21.73,0.324929156
21.74,0.324923249
21.75,0.324917348
21.76,0.324911452
21.77,0.324905562
21.78,0.324899688
21.79,0.324893808
21.8,0.324887946
21.81,0.324882078
21.82,0.324876225
21.83,0.324870369
21.84,0.324864518
21.85,0.324858683
21.86,0.324852853
21.87,0.324847028
21.88,0.324841201
21.89,0.324835387
21.9,0.324829579
21.91,0.324823778
21.92,0.32481797
21.93,0.324812179
21.94,0.324806393
21.95,0.324800613
21.96,0.324794839
21.97,0.324789081
21.98,0.324783316
21.99,0.324777558
22,0.324771806
22.01,0.324766057
22.02,0.324760316
22.03,0.324754589
22.04,0.324748858
22.05,0.324743143
22.06,0.324737423
22.07,0.324731718
22.08,0.324726008
22.09,0.324720304
22.1,0.324714615
22.11,0.324708932
22.12,0.324703253
22.13,0.324697571
22.14,0.324691904
22.15,0.324686242
22.16,0.324680576
22.17,0.324674923
22.18,0.324669278
22.19,0.324663638
22.2,0.324658002
22.21,0.324652371
22.22,0.324646746
22.23,0.324641137
22.24,0.324635523
22.25,0.324629914
22.26,0.32462431
22.27,0.324618711
22.28,0.324613118
22.29,0.32460754
22.3,0.324601957
22.31,0.324596389
22.32,0.324590817
22.33,0.32458526
22.34,0.324579696
22.35,0.32457415
22.36,0.324568599
22.37,0.324563062
22.38,0.32455753
22.39,0.324551994
22.4,0.324546473
22.41,0.324540957
22.42,0.324535436
22.43,0.32452993
22.44,0.32452443
22.45,0.324518933
22.46,0.324513444
22.47,0.324507958
22.48,0.324502478
22.49,0.324497003
22.5,0.324491532
22.51,0.324486078
22.52,0.324480617
22.53,0.324475162
22.54,0.324469712
22.55,0.324464278
22.56,0.324458838
22.57,0.324453403
22.58,0.324447983
22.59,0.324442558
22.6,0.324437138
22.61,0.324431734
22.62,0.324426324
22.63,0.32442093
22.64,0.324415539
22.65,0.324410144
22.66,0.324404764
22.67,0.324399389
22.68,0.324394008
22.69,0.324388644
22.7,0.324383283
22.71,0.324377928
22.72,0.324372578
22.73,0.324367232
22.74,0.324361891
22.75,0.324356556
22.76,0.324351225
22.77,0.324345899
22.78,0.324340578
22.79,0.324335261
22.8,0.32432995
22.81,0.324324644
22.82,0.324319343
22.83,0.324314055
22.84,0.324308763
22.85,0.324303476
22.86,0.324298204
22.87,0.324292925
22.88,0.324287653
22.89,0.324282396
22.9,0.324277133
22.91,0.324271885
22.92,0.324266631
22.93,0.324257041
22.94,0.324251531
22.95,0.324246016
22.96,0.324240516
22.97,0.324235023
22.98,0.324229523
22.99,0.324224037
23,0.324218558
23.01,0.324213083
23.02,0.324207612
23.03,0.324202147
23.04,0.324196688
23.05,0.324191232
23.06,0.324185782
23.07,0.324180337
23.08,0.324174895
23.09,0.324169461
23.1,0.32416403
23.11,0.324158605
23.12,0.324153184
23.13,0.324147777
23.14,0.324142367
23.15,0.32413696
23.16,0.324131568
23.17,0.324126171
23.18,0.324120779
23.19,0.324115402
23.2,0.32411002
23.21,0.324104653
23.22,0.32409928
23.23,0.324093923
23.24,0.32408857
23.25,0.324083211
23.26,0.324077867
23.27,0.32407252
23.28,0.324067185
23.29,0.324061856
23.3,0.324056532
23.31,0.324051202
23.32,0.324045887
23.33,0.324040577
23.34,0.324035271
23.35,0.324029971
23.36,0.324024675
23.37,0.324019384
23.38,0.324014097
23.39,0.324008815
23.4,0.324003538
23.41,0.323998266
23.42,0.323992998
23.43,0.323987745
23.44,0.323982486
23.45,0.323977233
23.46,0.323971984
23.47,0.323966749
23.48,0.32396151
23.49,0.323956275
23.5,0.323951054
23.51,0.323945827
23.52,0.323940606
23.53,0.323935399
23.54,0.323930188
23.55,0.32392499
23.56,0.323919788
23.57,0.3239146
23.58,0.323909415
23.59,0.323904226
23.6,0.323899052
23.61,0.323893881
23.62,0.323888706
23.63,0.323883545
23.64,0.323878389
23.65,0.323873238
23.66,0.32386809
23.67,0.323862937
23.68,0.323857799
23.69,0.323852665
23.7,0.323847536
23.71,0.323842412
23.72,0.323837291
23.73,0.323832185
23.74,0.323827074
23.75,0.323821967
23.76,0.323816865
23.77,0.323811768
23.78,0.323806674
23.79,0.323801584
23.8,0.323796501
23.81,0.32379143
23.82,0.323786355
23.83,0.323781284
23.84,0.323776227
23.85,0.323771165
23.86,0.323766107
23.87,0.323761063
23.88,0.323756025
23.89,0.32375098
23.9,0.32374595
23.91,0.323740915
23.92,0.323735893
23.93,0.323730866
23.94,0.323725852
23.95,0.323720845
23.96,0.323715831
23.97,0.323710831
23.98,0.323705836
23.99,0.323700834
24,0.323695849
24.01,0.323690866
24.02,0.323685889
24.03,0.323680914
24.04,0.323675935
24.05,0.32367098
24.06,0.323666019
24.07,0.323661063
24.08,0.323656111
24.09,0.323651163
24.1,0.323646219
24.11,0.323641281
24.12,0.323636346
24.13,0.323631415
24.14,0.323626489
24.15,0.323621566
24.16,0.323616649
24.17,0.323611745
24.18,0.323606836
24.19,0.32360193
24.2,0.323597029
24.21,0.323592143
24.22,0.32358726
24.23,0.323582371
24.24,0.323577488
24.25,0.323572617
24.26,0.323567741
24.27,0.32356288
24.28,0.323558013
24.29,0.323553159
24.3,0.323548301
24.31,0.323543456
24.32,0.323538605
24.33,0.323533769
24.34,0.323528936
24.35,0.323524098
24.36,0.323519273
24.37,0.323514454
24.38,0.323509639
24.39,0.323504826
24.4,0.323500019
24.41,0.323495206
24.42,0.323490406
24.43,0.323485611
24.44,0.32348082
24.45,0.323476033
24.46,0.32347125
24.47,0.323466471
24.48,0.323461696
24.49,0.323456924
24.5,0.323452158
24.51,0.323447396
24.52,0.323442637
24.53,0.323437882
24.54,0.323433143
24.55,0.323428397
24.56,0.323423654
24.57,0.323418926
24.58,0.323414191
24.59,0.323409461
24.6,0.323404734
24.61,0.323400023
24.62,0.323395304
24.63,0.32339059
24.64,0.32338589
24.65,0.323381184
24.66,0.323376491
24.67,0.323371793
24.68,0.323367108
24.69,0.323362418
24.7,0.323357742
24.71,0.323353059
24.72,0.323348391
24.73,0.323343726
24.74,0.323339056
24.75,0.3233344
24.76,0.323329747
24.77,0.323325088
24.78,0.323320443
24.79,0.323315803
24.8,0.323311165
24.81,0.323306523
24.82,0.323301893
24.83,0.323297268
24.84,0.323292647
24.85,0.323288029
24.86,0.323283416
24.87,0.323278806
24.88,0.3232742
24.89,0.323269588
24.9,0.323265
24.91,0.323260406
24.92,0.323255815
24.93,0.32325123
24.94,0.323246646
24.95,0.323242067
24.96,0.323237492
24.97,0.323232922
24.98,0.323228364
24.99,0.323223801
25,0.323219241
0.01,0.548870709
0.02,0.587345021
0.03,0.591487102
0.04,0.589715086
0.05,0.586513091
0.06,0.583028208
0.07,0.579615009
0.08,0.576386169
0.09,0.573369974
0.1,0.570563551
0.11,0.567952838
0.12,0.565520498
0.13,0.56324921
0.14,0.561122764
0.15,0.559126657
0.16,0.557247943
0.17,0.555475279
0.18,0.5537987
0.19,0.552209388
0.2,0.550699637
0.21,0.549262644
0.22,0.54789234
0.23,0.546583398
0.24,0.545331016
0.25,0.544130945
0.26,0.543270025
0.27,0.542454125
0.28,0.541680223
0.29,0.540945438
0.3,0.540247241
0.31,0.539583382
0.32,0.538951661
0.33,0.53906954
0.34,0.539304064
0.35,0.539538723
0.36,0.539773461
0.37,0.540008331
0.38,0.540243317
0.39,0.540478416
0.4,0.540713628
0.41,0.540948954
0.42,0.541184376
0.43,0.541419944
0.44,0.54165559
0.45,0.541891382
0.46,0.542127268
0.47,0.542363264
0.48,0.542599353
0.49,0.542835569
0.5,0.543071895
0.51,0.543308348
0.52,0.543544874
0.53,0.543781526
0.54,0.544018286
0.55,0.544255136
0.56,0.544492128
0.57,0.544729192
0.58,0.544966397
0.59,0.544984131
0.6,0.545001954
0.61,0.54554584
0.62,0.546070956
0.63,0.546596175
0.64,0.547121481
0.65,0.547646926
0.66,0.548172439
0.67,0.548698073
0.68,0.549223827
0.69,0.549749647
0.7,0.550275588
0.71,0.550801612
0.72,0.551327772
0.73,0.551853998
0.74,0.552380342
0.75,0.552906786
0.76,0.55343333
0.77,0.553959955
0.78,0.554486715
0.79,0.555013538
0.8,0.555540477
0.81,0.556067496
0.82,0.556594648
0.83,0.55712188
0.84,0.557649191
0.85,0.558176634
0.86,0.558704138
0.87,0.559231755
0.88,0.559759451
0.89,0.560287277
0.9,0.560815163
0.91,0.566200185
0.92,0.578408422
0.93,0.595980573
0.94,0.613799226
0.95,0.631617879
0.96,0.649436532
0.97,0.667255185
0.98,0.685073838
0.99,0.702892492
1,0.720711145
1.01,0.738529798
1.02,0.756348451
1.03,0.774167104
1.04,0.791985757
1.05,0.809804411
1.06,0.810190828
1.07,0.810539398
1.08,0.810905266
1.09,0.810881981
1.1,0.811150586
1.11,0.811650768
1.12,0.812355956
1.13,0.813248335
1.14,0.814315138
1.15,0.815546516
1.16,0.816691429
1.17,0.817979295
1.18,0.819414143
1.19,0.82056734
1.2,0.820669257
1.21,0.820875156
1.22,0.821228481
1.23,0.821726984
1.24,0.82236869
1.25,0.823151845
1.26,0.824074976
1.27,0.825136705
1.28,0.826335904
1.29,0.82767152
1.3,0.829142686
1.31,0.830748537
1.32,0.832488411
1.33,0.834361699
1.34,0.836367874
1.35,0.838506434
1.36,0.840777059
1.37,0.843179348
1.38,0.845713066
1.39,0.848377976
1.4,0.851173908
1.41,0.854100735
1.42,0.853469505
1.43,0.850216225
1.44,0.846987704
1.45,0.843791637
1.46,0.840637929
1.47,0.837525264
1.48,0.834452398
1.49,0.831418123
1.5,0.828421278
1.51,0.8254607
1.52,0.822535378
1.53,0.819644196
1.54,0.816786182
1.55,0.8139604
1.56,0.811165882
1.57,0.808401744
1.58,0.805667126
1.59,0.802961182
1.6,0.80028312
1.61,0.797632182
1.62,0.795007603
1.63,0.792408717
1.64,0.789834781
1.65,0.787285157
1.66,0.784759195
1.67,0.782256284
1.68,0.779775878
1.69,0.777317316
1.7,0.774880147
1.71,0.77246379
1.72,0.77006772
1.73,0.767691455
1.74,0.765334533
1.75,0.762996517
1.76,0.760676922
1.77,0.758375357
1.78,0.756091381
1.79,0.753824605
1.8,0.751574676
1.81,0.749341193
1.82,0.747123812
1.83,0.744922144
1.84,0.74273595
1.85,0.740564835
1.86,0.738408494
1.87,0.736266631
1.88,0.734138991
1.89,0.732025214
1.9,0.729925094
1.91,0.727838358
1.92,0.725764743
1.93,0.72370398
1.94,0.721655843
1.95,0.719620116
1.96,0.717596537
1.97,0.715584892
1.98,0.713510206
1.99,0.711447053
2,0.709395217
2.01,0.707536123
2.02,0.705681518
2.03,0.703840028
2.04,0.702011449
2.05,0.700195578
2.06,0.698392231
2.07,0.696601175
2.08,0.69482226
2.09,0.693055275
2.1,0.691300081
2.11,0.689556504
2.12,0.687824318
2.13,0.686103392
2.14,0.684393588
2.15,0.682694722
2.16,0.681006683
2.17,0.679329254
2.18,0.677662323
2.19,0.676005744
2.2,0.674359386
2.21,0.672723112
2.22,0.671096792
2.23,0.669480271
2.24,0.66787342
2.25,0.666276115
2.26,0.664688276
2.27,0.663109733
2.28,0.661540362
2.29,0.659980057
2.3,0.658428723
2.31,0.656886206
2.32,0.655352416
2.33,0.653827265
2.34,0.652310561
2.35,0.650802289
2.36,0.649302295
2.37,0.647810482
2.38,0.646326732
2.39,0.644850958
2.4,0.643383072
2.41,0.641922928
2.42,0.640470485
2.43,0.63902559
2.44,0.637588179
2.45,0.636158141
2.46,0.634962215
2.47,0.633773495
2.48,0.632591884
2.49,0.631417242
2.5,0.630249523
2.51,0.629088602
2.52,0.627934388
2.53,0.626786811
2.54,0.625645761
2.55,0.624511174
2.56,0.623382937
2.57,0.622260969
2.58,0.621145146
2.59,0.620035442
2.6,0.618931725
2.61,0.617833935
2.62,0.616742002
2.63,0.615655744
2.64,0.614575196
2.65,0.613500184
2.66,0.612430676
2.67,0.61136653
2.68,0.61030773
2.69,0.609254144
2.7,0.608205687
2.71,0.607162297
2.72,0.60612387
2.73,0.605090349
2.74,0.604061597
2.75,0.603037592
2.76,0.602018224
2.77,0.601003391
2.78,0.599993042
2.79,0.598987072
2.8,0.59798539
2.81,0.596987949
2.82,0.595994627
2.83,0.595005366
2.84,0.594020064
2.85,0.593038625
2.86,0.592061022
2.87,0.591087132
2.88,0.590116879
2.89,0.589150181
2.9,0.588186949
2.91,0.587227093
2.92,0.586270576
2.93,0.58531725
2.94,0.584367096
2.95,0.583419974
2.96,0.582475845
2.97,0.581534592
2.98,0.580596161
2.99,0.579660455
3,0.578727365
3.01,0.577851106
3.02,0.577076309
3.03,0.576303491
3.04,0.575532601
3.05,0.574763686
3.06,0.573996718
3.07,0.573231732
3.08,0.572468709
3.09,0.571707629
3.1,0.570948507
3.11,0.570191359
3.12,0.569436172
3.13,0.568697113
3.14,0.567964288
3.15,0.567233382
3.16,0.566504455
3.17,0.565777495
3.18,0.565052452
3.19,0.564329401
3.2,0.563608282
3.21,0.562889096
3.22,0.562171894
3.23,0.56145662
3.24,0.560743299
3.25,0.560031956
3.26,0.559322525
3.27,0.558615027
3.28,0.557909509
3.29,0.557205881
3.3,0.556504238
3.31,0.555804516
3.32,0.555106717
3.33,0.554410854
3.34,0.553716918
3.35,0.553024922
3.36,0.552334842
3.37,0.551646676
3.38,0.550960451
3.39,0.550276111
3.4,0.549593698
3.41,0.548913194
3.42,0.548234609
3.43,0.547557936
3.44,0.546883136
3.45,0.546210253
3.46,0.545539264
3.47,0.544870171
3.48,0.544202945
3.49,0.5435376
3.5,0.542874162
3.51,0.542212576
3.52,0.541552889
3.53,0.540895057
3.54,0.540239076
3.55,0.539584969
3.56,0.538932717
3.57,0.538282316
3.58,0.537633767
3.59,0.537006311
3.6,0.536392947
3.61,0.535781445
3.62,0.535171753
3.63,0.534563914
3.64,0.533957865
3.65,0.533353664
3.66,0.532751249
3.67,0.532150647
3.68,0.53155186
3.69,0.530954864
3.7,0.530359664
3.71,0.529766228
3.72,0.52917461
3.73,0.528584755
3.74,0.527996648
3.75,0.527410323
3.76,0.526825772
3.77,0.526242964
3.78,0.525661916
3.79,0.525082609
3.8,0.524505035
3.81,0.523929198
3.82,0.523355092
3.83,0.522782724
3.84,0.522212045
3.85,0.521643074
3.86,0.521048205
3.87,0.520454997
3.88,0.519863491
3.89,0.519273695
3.9,0.518685547
3.91,0.5180991
3.92,0.517514321
3.93,0.516931211
3.94,0.516349744
3.95,0.515769943
3.96,0.515191785
3.97,0.51461528
3.98,0.514040402
3.99,0.513467155
4,0.512895516
4.01,0.512354974
4.02,0.511816026
4.03,0.511278667
4.04,0.510742869
4.05,0.510208661
4.06,0.509676023
4.07,0.50914495
4.08,0.508615435
4.09,0.508087459
4.1,0.50756105
4.11,0.507036175
4.12,0.506512833
4.13,0.505991036
4.14,0.505470746
4.15,0.50495198
4.16,0.504434718
4.17,0.503918984
4.18,0.503404739
4.19,0.502891992
4.2,0.502380726
4.21,0.501870948
4.22,0.501362657
4.23,0.500855834
4.24,0.500350472
4.25,0.499846576
4.26,0.499344135
4.27,0.498843142
4.28,0.498343575
4.29,0.497845473
4.3,0.497348781
4.31,0.496853514
4.32,0.496359671
4.33,0.495867228
4.34,0.495376212
4.35,0.49488659
4.36,0.494398357
4.37,0.493911511
4.38,0.493426051
4.39,0.49294863
4.4,0.492487883
4.41,0.49202806
4.42,0.491569148
4.43,0.491111142
4.44,0.49065408
4.45,0.490197909
4.46,0.489742646
4.47,0.4892883
4.48,0.488834842
4.49,0.488382302
4.5,0.487930636
4.51,0.487479873
4.52,0.487030005
4.53,0.486581019
4.54,0.486132918
4.55,0.485685697
4.56,0.485239359
4.57,0.48479389
4.58,0.484349294
4.59,0.483905561
4.6,0.4834627
4.61,0.483020704
4.62,0.482579557
4.63,0.482139259
4.64,0.481699839
4.65,0.481261242
4.66,0.480823499
4.67,0.480386592
4.68,0.479950534
4.69,0.479515298
4.7,0.479080909
4.71,0.478647329
4.72,0.478214578
4.73,0.477782645
4.74,0.477351543
4.75,0.476921236
4.76,0.476491745
4.77,0.476063062
4.78,0.47563518
4.79,0.475208087
4.8,0.474781794
4.81,0.474356303
4.82,0.473931575
4.83,0.47350765
4.84,0.473093189
4.85,0.472673926
4.86,0.47225549
4.87,0.471837859
4.88,0.471421014
4.89,0.471004978
4.9,0.470589724
4.91,0.470175264
4.92,0.469761582
4.93,0.46934869
4.94,0.468936567
4.95,0.468525208
4.96,0.468114637
4.97,0.46770482
4.98,0.467295769
4.99,0.466887467
5,0.466479921
5.01,0.466175201
5.02,0.465796665
5.03,0.46541936
5.04,0.465043304
5.05,0.464668459
5.06,0.464294851
5.07,0.463922467
5.08,0.463551276
5.09,0.463181302
5.1,0.462812504
5.11,0.462444901
5.12,0.462078467
5.13,0.46171319
5.14,0.46134909
5.15,0.460986138
5.16,0.460624336
5.17,0.460263668
5.18,0.45990412
5.19,0.459545709
5.2,0.459188407
5.21,0.458832214
5.22,0.458477113
5.23,0.458123103
5.24,0.45777018
5.25,0.45741834
5.26,0.457067559
5.27,0.456717858
5.28,0.456369186
5.29,0.45602158
5.3,0.45567501
5.31,0.455329467
5.32,0.454984965
5.33,0.454641467
5.34,0.454298977
5.35,0.453957493
5.36,0.453617008
5.37,0.453277516
5.38,0.452938998
5.39,0.452601462
5.4,0.452264888
5.41,0.451929274
5.42,0.45159461
5.43,0.451260911
5.44,0.450928141
5.45,0.450596293
5.46,0.450265378
5.47,0.449935383
5.48,0.449606301
5.49,0.449278128
5.5,0.44895084
5.51,0.448624461
5.52,0.448298955
5.53,0.447974333
5.54,0.447650568
5.55,0.447327684
5.56,0.447005647
5.57,0.446684469
5.58,0.446364113
5.59,0.446044614
5.6,0.445725948
5.61,0.445408097
5.62,0.445091061
5.63,0.444774837
5.64,0.444459436
5.65,0.44414481
5.66,0.443830982
5.67,0.443517934
5.68,0.443205678
5.69,0.442894182
5.7,0.44258345
5.71,0.442273483
5.72,0.441964265
5.73,0.441655805
5.74,0.441379827
5.75,0.441127934
5.76,0.440876758
5.77,0.440626316
5.78,0.440376578
5.79,0.440127554
5.8,0.439879227
5.81,0.439631598
5.82,0.439384667
5.83,0.439138413
5.84,0.438892832
5.85,0.438647911
5.86,0.438403677
5.87,0.438160096
5.88,0.437917163
5.89,0.437674874
5.9,0.437433226
5.91,0.437192213
5.92,0.436951835
5.93,0.436712075
5.94,0.436472922
5.95,0.43623439
5.96,0.435996461
5.97,0.435759136
5.98,0.435522393
5.99,0.435286236
6,0.435052769
6.01,0.434804032
6.02,0.434565689
6.03,0.4343281
